time(s),SOC_1,SOC_2,SOC_3,SOC_4
509.09700,-0.28126,-0.36687,-0.38667,-0.37848
509.19700,-0.28091,-0.36654,-0.38664,-0.37797
509.29700,-0.28049,-0.36621,-0.38621,-0.37784
509.39700,-0.28119,-0.36680,-0.38683,-0.37811
509.49700,-0.28123,-0.36651,-0.38650,-0.37819
509.59700,-0.28107,-0.36652,-0.38629,-0.37803
509.69700,-0.28076,-0.36616,-0.38614,-0.37761
509.79700,-0.28115,-0.36651,-0.38663,-0.37798
509.89700,-0.28102,-0.36634,-0.38652,-0.37780
509.99700,-0.28041,-0.36554,-0.38574,-0.37827
510.09700,-0.28085,-0.36643,-0.38638,-0.37835
510.19700,-0.28042,-0.36628,-0.38636,-0.37807
510.29700,-0.28056,-0.36665,-0.38657,-0.37820
510.39700,-0.28082,-0.36698,-0.38679,-0.37837
510.49700,-0.28106,-0.36693,-0.38665,-0.37823
510.59700,-0.28134,-0.36677,-0.38688,-0.37851
510.69700,-0.28094,-0.36657,-0.38656,-0.37859
510.79700,-0.28066,-0.36596,-0.38621,-0.37839
510.89700,-0.28078,-0.36645,-0.38647,-0.37814
510.99700,-0.28101,-0.36627,-0.38649,-0.37804
511.09700,-0.28085,-0.36622,-0.38646,-0.37812
511.19700,-0.28070,-0.36654,-0.38675,-0.37830
511.29700,-0.28084,-0.36716,-0.38677,-0.37817
511.39700,-0.28094,-0.36731,-0.38664,-0.37830
511.49700,-0.28037,-0.36691,-0.38650,-0.37816
511.59700,-0.28040,-0.36662,-0.38660,-0.37809
511.69700,-0.28014,-0.36654,-0.38621,-0.37821
511.79700,-0.28015,-0.36656,-0.38622,-0.37820
511.89700,-0.28005,-0.36674,-0.38658,-0.37832
511.99700,-0.27977,-0.36722,-0.38665,-0.37844
512.09700,-0.27931,-0.36711,-0.38660,-0.37816
512.19700,-0.27896,-0.36712,-0.38662,-0.37851
512.29700,-0.27844,-0.36738,-0.38683,-0.37810
512.39700,-0.27773,-0.36747,-0.38656,-0.37778
512.49700,-0.27681,-0.36675,-0.38616,-0.37740
512.59700,-0.27602,-0.36667,-0.38604,-0.37773
512.69700,-0.27535,-0.36669,-0.38604,-0.37755
512.79700,-0.27489,-0.36654,-0.38574,-0.37765
512.89700,-0.27500,-0.36710,-0.38637,-0.37757
512.99700,-0.27418,-0.36710,-0.38599,-0.37780
513.09700,-0.27350,-0.36673,-0.38593,-0.37788
513.19700,-0.27278,-0.36672,-0.38574,-0.37760
513.29700,-0.27227,-0.36710,-0.38596,-0.37738
513.39700,-0.27133,-0.36619,-0.38550,-0.37765
513.49700,-0.27096,-0.36608,-0.38564,-0.37783
513.59700,-0.27047,-0.36648,-0.38583,-0.37757
513.69700,-0.26974,-0.36608,-0.38577,-0.37766
513.79700,-0.26881,-0.36601,-0.38574,-0.37758
513.89700,-0.26725,-0.36599,-0.38540,-0.37741
513.99700,-0.26699,-0.36606,-0.38580,-0.37726
514.09700,-0.26566,-0.36602,-0.38585,-0.37746
514.19700,-0.26425,-0.36569,-0.38571,-0.37717
514.29700,-0.26288,-0.36562,-0.38587,-0.37706
514.39700,-0.26194,-0.36573,-0.38600,-0.37757
514.49700,-0.26028,-0.36551,-0.38584,-0.37725
514.59700,-0.25830,-0.36538,-0.38584,-0.37752
514.69700,-0.25704,-0.36556,-0.38615,-0.37707
514.79700,-0.25548,-0.36499,-0.38588,-0.37725
514.89700,-0.25409,-0.36523,-0.38615,-0.37751
514.99700,-0.25268,-0.36494,-0.38620,-0.37741
515.09700,-0.25114,-0.36488,-0.38609,-0.37746
515.19700,-0.24988,-0.36475,-0.38619,-0.37763
515.29700,-0.24859,-0.36498,-0.38660,-0.37782
515.39700,-0.24669,-0.36439,-0.38632,-0.37751
515.49700,-0.24501,-0.36434,-0.38595,-0.37743
515.59700,-0.24386,-0.36449,-0.38673,-0.37765
515.69700,-0.24189,-0.36453,-0.38663,-0.37770
515.79700,-0.24083,-0.36449,-0.38664,-0.37746
515.89700,-0.23825,-0.36350,-0.38597,-0.37768
515.99700,-0.23705,-0.36412,-0.38667,-0.37822
516.09700,-0.23490,-0.36381,-0.38666,-0.37800
516.19700,-0.23343,-0.36360,-0.38670,-0.37799
516.29700,-0.23272,-0.36421,-0.38704,-0.37845
516.39700,-0.23107,-0.36425,-0.38697,-0.37847
516.49700,-0.22858,-0.36357,-0.38708,-0.37814
516.59700,-0.22735,-0.36336,-0.38735,-0.37782
516.69700,-0.22483,-0.36290,-0.38657,-0.37811
516.79700,-0.22338,-0.36321,-0.38705,-0.37800
516.89700,-0.22147,-0.36328,-0.38709,-0.37829
516.99700,-0.22042,-0.36367,-0.38738,-0.37844
517.09700,-0.21772,-0.36288,-0.38726,-0.37813
517.19700,-0.21593,-0.36281,-0.38710,-0.37837
517.29700,-0.21490,-0.36281,-0.38732,-0.37845
517.39700,-0.21248,-0.36229,-0.38708,-0.37868
517.49700,-0.21079,-0.36224,-0.38722,-0.37872
517.59700,-0.20904,-0.36252,-0.38752,-0.37862
517.69700,-0.20734,-0.36232,-0.38718,-0.37842
517.79700,-0.20609,-0.36264,-0.38747,-0.37866
517.89700,-0.20471,-0.36226,-0.38733,-0.37869
517.99700,-0.20310,-0.36194,-0.38735,-0.37856
518.09700,-0.20087,-0.36162,-0.38726,-0.37857
518.19700,-0.19958,-0.36145,-0.38735,-0.37848
518.29700,-0.19754,-0.36110,-0.38705,-0.37889
518.39700,-0.19610,-0.36142,-0.38736,-0.37887
518.49700,-0.19508,-0.36156,-0.38753,-0.37825
518.59700,-0.19300,-0.36089,-0.38730,-0.37866
518.69700,-0.19075,-0.36037,-0.38676,-0.37828
518.79700,-0.18949,-0.36103,-0.38739,-0.37820
518.89700,-0.18765,-0.36059,-0.38738,-0.37843
518.99700,-0.18569,-0.36035,-0.38708,-0.37891
519.09700,-0.18445,-0.36065,-0.38747,-0.37917
519.19700,-0.18288,-0.36019,-0.38733,-0.37886
519.29700,-0.18183,-0.36050,-0.38764,-0.37859
519.39700,-0.18001,-0.36019,-0.38760,-0.37903
519.49700,-0.17803,-0.35985,-0.38736,-0.37892
519.59700,-0.17679,-0.36021,-0.38800,-0.37883
519.69700,-0.17541,-0.36021,-0.38813,-0.37914
519.79700,-0.17332,-0.35971,-0.38787,-0.37896
519.89700,-0.17160,-0.35965,-0.38760,-0.37951
519.99700,-0.16980,-0.35965,-0.38733,-0.37942
520.09700,-0.16833,-0.35941,-0.38756,-0.37893
520.19700,-0.16679,-0.35936,-0.38774,-0.37929
520.29700,-0.16528,-0.35906,-0.38769,-0.37912
520.39700,-0.16375,-0.35886,-0.38730,-0.37904
520.49700,-0.16152,-0.35849,-0.38747,-0.37876
520.59700,-0.16022,-0.35886,-0.38783,-0.37928
520.69700,-0.15883,-0.35875,-0.38765,-0.37968
520.79700,-0.15709,-0.35814,-0.38775,-0.37935
520.89700,-0.15558,-0.35849,-0.38779,-0.37966
520.99700,-0.15342,-0.35823,-0.38787,-0.37936
521.09700,-0.15147,-0.35824,-0.38790,-0.37932
521.19700,-0.15047,-0.35793,-0.38801,-0.37943
521.29700,-0.14814,-0.35769,-0.38757,-0.37981
521.39700,-0.14673,-0.35737,-0.38765,-0.37934
521.49700,-0.14449,-0.35683,-0.38730,-0.37951
521.59700,-0.14328,-0.35705,-0.38770,-0.37958
521.69700,-0.14131,-0.35666,-0.38785,-0.37976
521.79700,-0.13891,-0.35646,-0.38747,-0.37935
521.89700,-0.13798,-0.35664,-0.38759,-0.37997
521.99700,-0.13643,-0.35633,-0.38724,-0.38014
522.09700,-0.13504,-0.35603,-0.38732,-0.37961
522.19700,-0.13331,-0.35577,-0.38717,-0.37970
522.29700,-0.13106,-0.35525,-0.38708,-0.37994
522.39700,-0.12908,-0.35519,-0.38732,-0.37986
522.49700,-0.12809,-0.35515,-0.38739,-0.37951
522.59700,-0.12694,-0.35520,-0.38758,-0.37956
522.69700,-0.12545,-0.35490,-0.38741,-0.37966
522.79700,-0.12330,-0.35419,-0.38702,-0.38003
522.89700,-0.12164,-0.35404,-0.38702,-0.37964
522.99700,-0.12066,-0.35430,-0.38719,-0.37990
523.09700,-0.11916,-0.35418,-0.38736,-0.38041
523.19700,-0.11724,-0.35392,-0.38728,-0.38009
523.29700,-0.11591,-0.35392,-0.38721,-0.38019
523.39700,-0.11389,-0.35341,-0.38680,-0.38055
523.49700,-0.11248,-0.35381,-0.38763,-0.38063
523.59700,-0.11055,-0.35319,-0.38731,-0.38038
523.69700,-0.10897,-0.35312,-0.38725,-0.37993
523.79700,-0.10724,-0.35290,-0.38735,-0.37994
523.89700,-0.10581,-0.35242,-0.38693,-0.38000
523.99700,-0.10448,-0.35245,-0.38713,-0.38000
524.09700,-0.10289,-0.35273,-0.38717,-0.38020
524.19700,-0.10112,-0.35234,-0.38682,-0.38008
524.29700,-0.09943,-0.35226,-0.38684,-0.37976
524.39700,-0.09721,-0.35183,-0.38679,-0.37983
524.49700,-0.09615,-0.35183,-0.38687,-0.38016
524.59700,-0.09417,-0.35122,-0.38680,-0.38036
524.69700,-0.09278,-0.35061,-0.38669,-0.38034
524.79700,-0.09081,-0.35026,-0.38663,-0.38029
524.89700,-0.08928,-0.35006,-0.38639,-0.38047
524.99700,-0.08775,-0.34985,-0.38654,-0.38000
525.09700,-0.08618,-0.35006,-0.38687,-0.38045
525.19700,-0.08440,-0.35024,-0.38666,-0.38048
525.29700,-0.08264,-0.34975,-0.38727,-0.38037
525.39700,-0.08087,-0.34983,-0.38691,-0.37977
525.49700,-0.07912,-0.34966,-0.38691,-0.37972
525.59700,-0.07793,-0.34973,-0.38715,-0.38045
525.69700,-0.07591,-0.34931,-0.38718,-0.38050
525.79700,-0.07421,-0.34896,-0.38690,-0.38064
525.89700,-0.07259,-0.34860,-0.38720,-0.38064
525.99700,-0.07022,-0.34788,-0.38658,-0.38045
526.09700,-0.06845,-0.34787,-0.38674,-0.38088
526.19700,-0.06622,-0.34748,-0.38666,-0.38050
526.29700,-0.06493,-0.34762,-0.38680,-0.38038
526.39700,-0.06254,-0.34728,-0.38697,-0.38059
526.49700,-0.06060,-0.34687,-0.38654,-0.38055
526.59700,-0.05959,-0.34677,-0.38690,-0.38101
526.69700,-0.05741,-0.34627,-0.38669,-0.38057
526.79700,-0.05584,-0.34594,-0.38664,-0.38050
526.89700,-0.05427,-0.34650,-0.38686,-0.38094
526.99700,-0.05231,-0.34571,-0.38662,-0.38105
527.09700,-0.05063,-0.34576,-0.38669,-0.38085
527.19700,-0.04888,-0.34557,-0.38707,-0.38071
527.29700,-0.04698,-0.34536,-0.38687,-0.38114
527.39700,-0.04509,-0.34524,-0.38720,-0.38093
527.49700,-0.04286,-0.34457,-0.38689,-0.38059
527.59700,-0.04077,-0.34425,-0.38675,-0.38074
527.69700,-0.03864,-0.34364,-0.38645,-0.38148
527.79700,-0.03620,-0.34330,-0.38627,-0.38125
527.89700,-0.03454,-0.34329,-0.38635,-0.38123
527.99700,-0.03338,-0.34312,-0.38613,-0.38096
528.09700,-0.03247,-0.34279,-0.38628,-0.38147
528.19700,-0.03072,-0.34254,-0.38617,-0.38140
528.29700,-0.02972,-0.34253,-0.38646,-0.38099
528.39700,-0.02824,-0.34222,-0.38645,-0.38134
528.49700,-0.02710,-0.34157,-0.38610,-0.38161
528.59700,-0.02570,-0.34156,-0.38610,-0.38163
528.69700,-0.02398,-0.34118,-0.38610,-0.38137
528.79700,-0.02285,-0.34121,-0.38609,-0.38120
528.89700,-0.01993,-0.33999,-0.38573,-0.38130
528.99700,-0.01800,-0.33994,-0.38583,-0.38116
529.09700,-0.01679,-0.33940,-0.38595,-0.38105
529.19700,-0.01562,-0.33941,-0.38604,-0.38113
529.29700,-0.01438,-0.33956,-0.38600,-0.38142
529.39700,-0.01332,-0.33926,-0.38618,-0.38131
529.49700,-0.01193,-0.33860,-0.38598,-0.38151
529.59700,-0.00983,-0.33795,-0.38568,-0.38135
529.69700,-0.00851,-0.33833,-0.38592,-0.38129
529.79700,-0.00702,-0.33742,-0.38544,-0.38125
529.89700,-0.00587,-0.33751,-0.38571,-0.38128
529.99700,-0.00506,-0.33741,-0.38585,-0.38172
530.09700,-0.00317,-0.33685,-0.38536,-0.38153
530.19700,-0.00120,-0.33606,-0.38517,-0.38141
530.29700,0.00047,-0.33561,-0.38505,-0.38126
530.39700,0.00157,-0.33528,-0.38520,-0.38109
530.49700,0.00242,-0.33514,-0.38525,-0.38094
530.59700,0.00306,-0.33540,-0.38550,-0.38118
530.69700,0.00378,-0.33519,-0.38559,-0.38098
530.79700,0.00469,-0.33517,-0.38546,-0.38091
530.89700,0.00656,-0.33430,-0.38492,-0.38140
530.99700,0.00787,-0.33402,-0.38516,-0.38135
531.09700,0.00940,-0.33329,-0.38484,-0.38155
531.19700,0.01065,-0.33361,-0.38530,-0.38164
531.29700,0.01144,-0.33348,-0.38545,-0.38190
531.39700,0.01309,-0.33304,-0.38519,-0.38140
531.49700,0.01468,-0.33301,-0.38553,-0.38164
531.59700,0.01651,-0.33220,-0.38512,-0.38163
531.69700,0.01787,-0.33203,-0.38523,-0.38143
531.79700,0.01979,-0.33114,-0.38520,-0.38135
531.89700,0.02092,-0.33095,-0.38509,-0.38171
531.99700,0.02130,-0.33113,-0.38541,-0.38137
532.09700,0.02258,-0.33080,-0.38512,-0.38187
532.19700,0.02458,-0.33000,-0.38480,-0.38178
532.29700,0.02576,-0.32938,-0.38456,-0.38178
532.39700,0.02623,-0.32918,-0.38453,-0.38195
532.49700,0.02740,-0.32913,-0.38500,-0.38180
532.59700,0.02846,-0.32921,-0.38487,-0.38145
532.69700,0.03045,-0.32869,-0.38469,-0.38152
532.79700,0.03217,-0.32757,-0.38448,-0.38178
532.89700,0.03339,-0.32703,-0.38451,-0.38210
532.99700,0.03472,-0.32721,-0.38463,-0.38209
533.09700,0.03638,-0.32659,-0.38424,-0.38174
533.19700,0.03634,-0.32681,-0.38465,-0.38213
533.29700,0.03792,-0.32632,-0.38447,-0.38204
533.39700,0.03857,-0.32608,-0.38431,-0.38179
533.49700,0.04041,-0.32529,-0.38412,-0.38197
533.59700,0.03994,-0.32584,-0.38501,-0.38176
533.69700,0.04049,-0.32560,-0.38469,-0.38173
533.79700,0.04166,-0.32500,-0.38432,-0.38155
533.89700,0.04286,-0.32442,-0.38423,-0.38179
533.99700,0.04382,-0.32396,-0.38430,-0.38242
534.09700,0.04461,-0.32380,-0.38423,-0.38212
534.19700,0.04589,-0.32321,-0.38435,-0.38179
534.29700,0.04704,-0.32309,-0.38448,-0.38163
534.39700,0.04779,-0.32243,-0.38395,-0.38187
534.49700,0.04875,-0.32228,-0.38405,-0.38202
534.59700,0.04954,-0.32183,-0.38443,-0.38267
534.69700,0.05070,-0.32162,-0.38403,-0.38264
534.79700,0.05216,-0.32116,-0.38406,-0.38202
534.89700,0.05342,-0.32060,-0.38373,-0.38194
534.99700,0.05463,-0.32042,-0.38383,-0.38239
535.09700,0.05593,-0.31989,-0.38386,-0.38195
535.19700,0.05711,-0.31985,-0.38374,-0.38210
535.29700,0.05822,-0.31938,-0.38400,-0.38209
535.39700,0.06043,-0.31888,-0.38359,-0.38203
535.49700,0.06234,-0.31860,-0.38370,-0.38177
535.59700,0.06311,-0.31785,-0.38343,-0.38176
535.69700,0.06484,-0.31704,-0.38321,-0.38190
535.79700,0.06538,-0.31717,-0.38341,-0.38200
535.89700,0.06668,-0.31683,-0.38334,-0.38189
535.99700,0.06733,-0.31601,-0.38308,-0.38217
536.09700,0.06824,-0.31599,-0.38283,-0.38190
536.19700,0.06960,-0.31541,-0.38281,-0.38212
536.29700,0.07010,-0.31475,-0.38293,-0.38182
536.39700,0.07018,-0.31493,-0.38306,-0.38259
536.49700,0.07091,-0.31451,-0.38293,-0.38223
536.59700,0.07216,-0.31429,-0.38307,-0.38242
536.69700,0.07296,-0.31384,-0.38290,-0.38235
536.79700,0.07434,-0.31337,-0.38256,-0.38264
536.89700,0.07499,-0.31311,-0.38290,-0.38256
536.99700,0.07683,-0.31248,-0.38285,-0.38222
537.09700,0.07738,-0.31244,-0.38319,-0.38249
537.19700,0.07834,-0.31246,-0.38325,-0.38226
537.29700,0.08005,-0.31172,-0.38307,-0.38236
537.39700,0.08128,-0.31075,-0.38265,-0.38284
537.49700,0.08191,-0.31059,-0.38283,-0.38238
537.59700,0.08196,-0.31059,-0.38301,-0.38219
537.69700,0.08204,-0.31066,-0.38325,-0.38277
537.79700,0.08402,-0.31001,-0.38253,-0.38272
537.89700,0.08460,-0.30927,-0.38279,-0.38275
537.99700,0.08523,-0.30939,-0.38252,-0.38269
538.09700,0.08600,-0.30884,-0.38277,-0.38274
538.19700,0.08645,-0.30848,-0.38277,-0.38260
538.29700,0.08784,-0.30760,-0.38240,-0.38230
538.39700,0.08964,-0.30686,-0.38239,-0.38249
538.49700,0.08962,-0.30701,-0.38246,-0.38280
538.59700,0.09101,-0.30622,-0.38236,-0.38238
538.69700,0.09184,-0.30593,-0.38212,-0.38266
538.79700,0.09232,-0.30562,-0.38234,-0.38280
538.89700,0.09356,-0.30520,-0.38210,-0.38213
538.99700,0.09418,-0.30525,-0.38229,-0.38270
539.09700,0.09633,-0.30431,-0.38200,-0.38272
539.19700,0.09793,-0.30364,-0.38193,-0.38245
539.29700,0.09852,-0.30348,-0.38201,-0.38244
539.39700,0.09945,-0.30318,-0.38198,-0.38217
539.49700,0.10032,-0.30250,-0.38165,-0.38201
539.59700,0.10209,-0.30193,-0.38135,-0.38186
539.69700,0.10344,-0.30136,-0.38136,-0.38222
539.79700,0.10355,-0.30117,-0.38171,-0.38272
539.89700,0.10390,-0.30117,-0.38173,-0.38238
539.99700,0.10414,-0.30085,-0.38176,-0.38226
540.09700,0.10481,-0.30051,-0.38149,-0.38252
540.19700,0.10585,-0.29982,-0.38107,-0.38213
540.29700,0.10682,-0.29937,-0.38088,-0.38227
540.39700,0.10739,-0.29898,-0.38076,-0.38213
540.49700,0.10715,-0.29884,-0.38115,-0.38266
540.59700,0.10757,-0.29815,-0.38080,-0.38255
540.69700,0.10731,-0.29790,-0.38120,-0.38212
540.79700,0.10758,-0.29752,-0.38118,-0.38256
540.89700,0.10894,-0.29709,-0.38100,-0.38296
540.99700,0.10887,-0.29722,-0.38121,-0.38298
541.09700,0.11016,-0.29650,-0.38129,-0.38259
541.19700,0.11035,-0.29641,-0.38136,-0.38276
541.29700,0.11130,-0.29570,-0.38097,-0.38278
541.39700,0.11253,-0.29473,-0.38067,-0.38253
541.49700,0.11306,-0.29475,-0.38081,-0.38252
541.59700,0.11475,-0.29403,-0.38061,-0.38235
541.69700,0.11577,-0.29391,-0.38098,-0.38275
541.79700,0.11781,-0.29300,-0.38035,-0.38237
541.89700,0.11796,-0.29252,-0.38025,-0.38280
541.99700,0.11942,-0.29226,-0.38047,-0.38242
542.09700,0.12095,-0.29144,-0.38010,-0.38261
542.19700,0.12157,-0.29131,-0.38036,-0.38256
542.29700,0.12306,-0.29061,-0.38001,-0.38216
542.39700,0.12357,-0.29046,-0.38038,-0.38253
542.49700,0.12443,-0.29042,-0.38022,-0.38276
542.59700,0.12370,-0.29069,-0.38062,-0.38257
542.69700,0.12529,-0.28985,-0.38054,-0.38268
542.79700,0.12679,-0.28892,-0.37988,-0.38226
542.89700,0.12739,-0.28879,-0.37987,-0.38249
542.99700,0.12833,-0.28812,-0.37976,-0.38304
543.09700,0.12951,-0.28755,-0.37957,-0.38295
543.19700,0.13068,-0.28707,-0.37970,-0.38262
543.29700,0.13167,-0.28661,-0.37956,-0.38236
543.39700,0.13190,-0.28632,-0.37967,-0.38263
543.49700,0.13411,-0.28578,-0.37920,-0.38241
543.59700,0.13454,-0.28527,-0.37916,-0.38281
543.69700,0.13420,-0.28517,-0.37933,-0.38275
543.79700,0.13514,-0.28466,-0.37891,-0.38278
543.89700,0.13624,-0.28394,-0.37903,-0.38236
543.99700,0.13686,-0.28344,-0.37884,-0.38231
544.09700,0.13661,-0.28340,-0.37900,-0.38298
544.19700,0.13710,-0.28304,-0.37907,-0.38270
544.29700,0.13747,-0.28238,-0.37891,-0.38253
544.39700,0.13872,-0.28202,-0.37887,-0.38239
544.49700,0.13910,-0.28138,-0.37874,-0.38206
544.59700,0.14151,-0.28048,-0.37836,-0.38231
544.69700,0.14172,-0.28023,-0.37866,-0.38225
544.79700,0.14251,-0.27998,-0.37875,-0.38282
544.89700,0.14353,-0.27966,-0.37903,-0.38267
544.99700,0.14406,-0.27900,-0.37855,-0.38281
545.09700,0.14578,-0.27861,-0.37850,-0.38247
545.19700,0.14704,-0.27799,-0.37831,-0.38272
545.29700,0.14844,-0.27706,-0.37782,-0.38298
545.39700,0.14961,-0.27650,-0.37787,-0.38265
545.49700,0.14991,-0.27678,-0.37817,-0.38255
545.59700,0.15203,-0.27577,-0.37786,-0.38268
545.69700,0.15259,-0.27557,-0.37799,-0.38255
545.79700,0.15354,-0.27513,-0.37785,-0.38277
545.89700,0.15458,-0.27482,-0.37756,-0.38244
545.99700,0.15599,-0.27414,-0.37741,-0.38209
546.09700,0.15635,-0.27389,-0.37738,-0.38299
546.19700,0.15736,-0.27380,-0.37748,-0.38232
546.29700,0.15773,-0.27341,-0.37785,-0.38271
546.39700,0.15917,-0.27228,-0.37727,-0.38282
546.49700,0.15909,-0.27185,-0.37740,-0.38275
546.59700,0.15968,-0.27162,-0.37737,-0.38354
546.69700,0.16004,-0.27130,-0.37726,-0.38247
546.79700,0.16096,-0.27033,-0.37689,-0.38284
546.89700,0.16126,-0.27048,-0.37656,-0.38277
546.99700,0.16170,-0.27024,-0.37663,-0.38225
547.09700,0.16321,-0.26909,-0.37653,-0.38252
547.19700,0.16324,-0.26906,-0.37669,-0.38299
547.29700,0.16377,-0.26874,-0.37685,-0.38271
547.39700,0.16537,-0.26794,-0.37648,-0.38260
547.49700,0.16626,-0.26749,-0.37651,-0.38283
547.59700,0.16720,-0.26712,-0.37654,-0.38290
547.69700,0.16768,-0.26669,-0.37640,-0.38261
547.79700,0.16795,-0.26653,-0.37632,-0.38233
547.89700,0.16798,-0.26610,-0.37635,-0.38181
547.99700,0.16893,-0.26585,-0.37650,-0.38234
548.09700,0.16938,-0.26545,-0.37658,-0.38244
548.19700,0.17048,-0.26499,-0.37618,-0.38244
548.29700,0.17195,-0.26455,-0.37628,-0.38220
548.39700,0.17321,-0.26393,-0.37619,-0.38250
548.49700,0.17414,-0.26313,-0.37581,-0.38283
548.59700,0.17343,-0.26295,-0.37604,-0.38260
548.69700,0.17428,-0.26273,-0.37562,-0.38237
548.79700,0.17536,-0.26224,-0.37591,-0.38264
548.89700,0.17746,-0.26147,-0.37586,-0.38278
548.99700,0.17859,-0.26102,-0.37548,-0.38282
549.09700,0.17906,-0.26068,-0.37541,-0.38298
549.19700,0.18108,-0.25962,-0.37486,-0.38320
549.29700,0.18150,-0.25930,-0.37482,-0.38290
549.39700,0.18254,-0.25879,-0.37454,-0.38243
549.49700,0.18221,-0.25863,-0.37486,-0.38267
549.59700,0.18266,-0.25837,-0.37511,-0.38240
549.69700,0.18329,-0.25825,-0.37513,-0.38254
549.79700,0.18413,-0.25763,-0.37481,-0.38270
549.89700,0.18483,-0.25696,-0.37457,-0.38251
549.99700,0.18440,-0.25719,-0.37466,-0.38239
550.09700,0.18562,-0.25641,-0.37433,-0.38268
550.19700,0.18639,-0.25609,-0.37413,-0.38278
550.29700,0.18692,-0.25550,-0.37418,-0.38274
550.39700,0.18724,-0.25528,-0.37421,-0.38273
550.49700,0.18870,-0.25445,-0.37437,-0.38279
550.59700,0.19024,-0.25366,-0.37416,-0.38283
550.69700,0.19066,-0.25337,-0.37414,-0.38309
550.79700,0.19133,-0.25280,-0.37419,-0.38275
550.89700,0.19299,-0.25216,-0.37371,-0.38266
550.99700,0.19301,-0.25187,-0.37376,-0.38303
551.09700,0.19492,-0.25113,-0.37342,-0.38286
551.19700,0.19630,-0.25059,-0.37327,-0.38254
551.29700,0.19602,-0.25045,-0.37344,-0.38261
551.39700,0.19828,-0.24963,-0.37310,-0.38259
551.49700,0.19781,-0.24955,-0.37323,-0.38249
551.59700,0.19972,-0.24861,-0.37259,-0.38261
551.69700,0.20024,-0.24845,-0.37258,-0.38240
551.79700,0.20120,-0.24807,-0.37295,-0.38246
551.89700,0.20261,-0.24724,-0.37248,-0.38291
551.99700,0.20230,-0.24735,-0.37256,-0.38267
552.09700,0.20189,-0.24725,-0.37280,-0.38248
552.19700,0.20207,-0.24688,-0.37272,-0.38276
552.29700,0.20305,-0.24624,-0.37252,-0.38253
552.39700,0.20397,-0.24571,-0.37247,-0.38213
552.49700,0.20454,-0.24524,-0.37238,-0.38262
552.59700,0.20492,-0.24476,-0.37213,-0.38289
552.69700,0.20561,-0.24469,-0.37219,-0.38274
552.79700,0.20634,-0.24375,-0.37212,-0.38297
552.89700,0.20719,-0.24369,-0.37196,-0.38307
552.99700,0.20835,-0.24284,-0.37176,-0.38278
553.09700,0.21002,-0.24187,-0.37172,-0.38276
553.19700,0.21119,-0.24130,-0.37145,-0.38270
553.29700,0.21249,-0.24072,-0.37117,-0.38299
553.39700,0.21262,-0.24071,-0.37124,-0.38296
553.49700,0.21365,-0.24014,-0.37109,-0.38244
553.59700,0.21354,-0.24006,-0.37160,-0.38220
553.69700,0.21469,-0.23968,-0.37125,-0.38241
553.79700,0.21570,-0.23911,-0.37096,-0.38262
553.89700,0.21553,-0.23902,-0.37111,-0.38285
553.99700,0.21800,-0.23810,-0.37066,-0.38277
554.09700,0.21818,-0.23735,-0.37049,-0.38293
554.19700,0.21940,-0.23716,-0.37045,-0.38280
554.29700,0.22032,-0.23669,-0.37058,-0.38294
554.39700,0.22253,-0.23622,-0.37036,-0.38276
554.49700,0.22278,-0.23608,-0.37050,-0.38280
554.59700,0.22426,-0.23517,-0.37029,-0.38307
554.69700,0.22595,-0.23430,-0.36986,-0.38313
554.79700,0.22669,-0.23397,-0.36991,-0.38311
554.89700,0.22805,-0.23326,-0.36989,-0.38265
554.99700,0.22863,-0.23313,-0.36974,-0.38237
555.09700,0.22999,-0.23216,-0.36960,-0.38285
555.19700,0.22971,-0.23200,-0.36946,-0.38225
555.29700,0.23112,-0.23132,-0.36923,-0.38273
555.39700,0.23113,-0.23110,-0.36935,-0.38253
555.49700,0.23184,-0.23083,-0.36907,-0.38248
555.59700,0.23289,-0.23021,-0.36860,-0.38219
555.69700,0.23257,-0.23006,-0.36900,-0.38223
555.79700,0.23183,-0.22991,-0.36894,-0.38232
555.89700,0.23245,-0.22949,-0.36869,-0.38257
555.99700,0.23241,-0.22906,-0.36889,-0.38266
556.09700,0.23257,-0.22885,-0.36901,-0.38305
556.19700,0.23375,-0.22855,-0.36879,-0.38270
556.29700,0.23504,-0.22752,-0.36855,-0.38298
556.39700,0.23715,-0.22671,-0.36807,-0.38254
556.49700,0.23754,-0.22611,-0.36791,-0.38254
556.59700,0.23870,-0.22561,-0.36788,-0.38266
556.69700,0.24050,-0.22478,-0.36761,-0.38268
556.79700,0.24129,-0.22440,-0.36794,-0.38277
556.89700,0.24259,-0.22375,-0.36738,-0.38263
556.99700,0.24295,-0.22369,-0.36762,-0.38286
557.09700,0.24405,-0.22305,-0.36741,-0.38287
557.19700,0.24462,-0.22255,-0.36746,-0.38252
557.29700,0.24581,-0.22173,-0.36685,-0.38239
557.39700,0.24651,-0.22139,-0.36671,-0.38223
557.49700,0.24755,-0.22084,-0.36663,-0.38223
557.59700,0.24743,-0.22067,-0.36673,-0.38271
557.69700,0.24922,-0.21996,-0.36638,-0.38280
557.79700,0.24992,-0.21945,-0.36603,-0.38290
557.89700,0.25013,-0.21936,-0.36640,-0.38242
557.99700,0.25035,-0.21876,-0.36639,-0.38229
558.09700,0.25154,-0.21818,-0.36578,-0.38221
